,lat,lon,mask,code
0,6.0,0.0,15.0,WAF
1,7.0,0.0,15.0,WAF
2,8.0,0.0,15.0,WAF
3,9.0,0.0,15.0,WAF
4,10.0,0.0,15.0,WAF
5,11.0,0.0,15.0,WAF
6,12.0,0.0,15.0,WAF
7,13.0,0.0,15.0,WAF
8,14.0,0.0,15.0,WAF
9,15.0,0.0,15.0,WAF
10,16.0,0.0,14.0,SAH
11,17.0,0.0,14.0,SAH
12,18.0,0.0,14.0,SAH
13,19.0,0.0,14.0,SAH
14,20.0,0.0,14.0,SAH
15,21.0,0.0,14.0,SAH
16,22.0,0.0,14.0,SAH
17,23.0,0.0,14.0,SAH
18,24.0,0.0,14.0,SAH
19,25.0,0.0,14.0,SAH
20,26.0,0.0,14.0,SAH
21,27.0,0.0,14.0,SAH
22,28.0,0.0,14.0,SAH
23,29.0,0.0,14.0,SAH
24,30.0,0.0,14.0,SAH
25,31.0,0.0,13.0,MED
26,32.0,0.0,13.0,MED
27,33.0,0.0,13.0,MED
28,34.0,0.0,13.0,MED
29,35.0,0.0,13.0,MED
30,36.0,0.0,13.0,MED
31,40.0,0.0,13.0,MED
32,41.0,0.0,13.0,MED
33,42.0,0.0,13.0,MED
34,43.0,0.0,13.0,MED
35,44.0,0.0,13.0,MED
36,45.0,0.0,13.0,MED
37,46.0,0.0,12.0,CEU
38,47.0,0.0,12.0,CEU
39,48.0,0.0,12.0,CEU
40,49.0,0.0,12.0,CEU
41,50.0,0.0,12.0,CEU
42,51.0,0.0,11.0,NEU
43,52.0,0.0,11.0,NEU
44,6.0,1.0,15.0,WAF
45,7.0,1.0,15.0,WAF
46,8.0,1.0,15.0,WAF
47,9.0,1.0,15.0,WAF
48,10.0,1.0,15.0,WAF
49,11.0,1.0,15.0,WAF
50,12.0,1.0,15.0,WAF
51,13.0,1.0,15.0,WAF
52,14.0,1.0,15.0,WAF
53,15.0,1.0,15.0,WAF
54,16.0,1.0,14.0,SAH
55,17.0,1.0,14.0,SAH
56,18.0,1.0,14.0,SAH
57,19.0,1.0,14.0,SAH
58,20.0,1.0,14.0,SAH
59,21.0,1.0,14.0,SAH
60,22.0,1.0,14.0,SAH
61,23.0,1.0,14.0,SAH
62,24.0,1.0,14.0,SAH
63,25.0,1.0,14.0,SAH
64,26.0,1.0,14.0,SAH
65,27.0,1.0,14.0,SAH
66,28.0,1.0,14.0,SAH
67,29.0,1.0,14.0,SAH
68,30.0,1.0,14.0,SAH
69,31.0,1.0,13.0,MED
70,32.0,1.0,13.0,MED
71,33.0,1.0,13.0,MED
72,34.0,1.0,13.0,MED
73,35.0,1.0,13.0,MED
74,36.0,1.0,13.0,MED
75,41.0,1.0,13.0,MED
76,42.0,1.0,13.0,MED
77,43.0,1.0,13.0,MED
78,44.0,1.0,13.0,MED
79,45.0,1.0,13.0,MED
80,46.0,1.0,12.0,CEU
81,47.0,1.0,12.0,CEU
82,48.0,1.0,12.0,CEU
83,49.0,1.0,12.0,CEU
84,50.0,1.0,12.0,CEU
85,51.0,1.0,11.0,NEU
86,6.0,2.0,15.0,WAF
87,7.0,2.0,15.0,WAF
88,8.0,2.0,15.0,WAF
89,9.0,2.0,15.0,WAF
90,10.0,2.0,15.0,WAF
91,11.0,2.0,15.0,WAF
92,12.0,2.0,15.0,WAF
93,13.0,2.0,15.0,WAF
94,14.0,2.0,15.0,WAF
95,15.0,2.0,15.0,WAF
96,16.0,2.0,14.0,SAH
97,17.0,2.0,14.0,SAH
98,18.0,2.0,14.0,SAH
99,19.0,2.0,14.0,SAH
100,20.0,2.0,14.0,SAH
101,21.0,2.0,14.0,SAH
102,22.0,2.0,14.0,SAH
103,23.0,2.0,14.0,SAH
104,24.0,2.0,14.0,SAH
105,25.0,2.0,14.0,SAH
106,26.0,2.0,14.0,SAH
107,27.0,2.0,14.0,SAH
108,28.0,2.0,14.0,SAH
109,29.0,2.0,14.0,SAH
110,30.0,2.0,14.0,SAH
111,31.0,2.0,13.0,MED
112,32.0,2.0,13.0,MED
113,33.0,2.0,13.0,MED
114,34.0,2.0,13.0,MED
115,35.0,2.0,13.0,MED
116,36.0,2.0,13.0,MED
117,42.0,2.0,13.0,MED
118,43.0,2.0,13.0,MED
119,44.0,2.0,13.0,MED
120,45.0,2.0,13.0,MED
121,46.0,2.0,12.0,CEU
122,47.0,2.0,12.0,CEU
123,48.0,2.0,12.0,CEU
124,49.0,2.0,12.0,CEU
125,50.0,2.0,12.0,CEU
126,6.0,3.0,15.0,WAF
127,7.0,3.0,15.0,WAF
128,8.0,3.0,15.0,WAF
129,9.0,3.0,15.0,WAF
130,10.0,3.0,15.0,WAF
131,11.0,3.0,15.0,WAF
132,12.0,3.0,15.0,WAF
133,13.0,3.0,15.0,WAF
134,14.0,3.0,15.0,WAF
135,15.0,3.0,15.0,WAF
136,16.0,3.0,14.0,SAH
137,17.0,3.0,14.0,SAH
138,18.0,3.0,14.0,SAH
139,19.0,3.0,14.0,SAH
140,20.0,3.0,14.0,SAH
141,21.0,3.0,14.0,SAH
142,22.0,3.0,14.0,SAH
143,23.0,3.0,14.0,SAH
144,24.0,3.0,14.0,SAH
145,25.0,3.0,14.0,SAH
146,26.0,3.0,14.0,SAH
147,27.0,3.0,14.0,SAH
148,28.0,3.0,14.0,SAH
149,29.0,3.0,14.0,SAH
150,30.0,3.0,14.0,SAH
151,31.0,3.0,13.0,MED
152,32.0,3.0,13.0,MED
153,33.0,3.0,13.0,MED
154,34.0,3.0,13.0,MED
155,35.0,3.0,13.0,MED
156,36.0,3.0,13.0,MED
157,43.0,3.0,13.0,MED
158,44.0,3.0,13.0,MED
159,45.0,3.0,13.0,MED
160,46.0,3.0,12.0,CEU
161,47.0,3.0,12.0,CEU
162,48.0,3.0,12.0,CEU
163,49.0,3.0,12.0,CEU
164,50.0,3.0,12.0,CEU
165,6.0,4.0,15.0,WAF
166,7.0,4.0,15.0,WAF
167,8.0,4.0,15.0,WAF
168,9.0,4.0,15.0,WAF
169,10.0,4.0,15.0,WAF
170,11.0,4.0,15.0,WAF
171,12.0,4.0,15.0,WAF
172,13.0,4.0,15.0,WAF
173,14.0,4.0,15.0,WAF
174,15.0,4.0,15.0,WAF
175,16.0,4.0,14.0,SAH
176,17.0,4.0,14.0,SAH
177,18.0,4.0,14.0,SAH
178,19.0,4.0,14.0,SAH
179,20.0,4.0,14.0,SAH
180,21.0,4.0,14.0,SAH
181,22.0,4.0,14.0,SAH
182,23.0,4.0,14.0,SAH
183,24.0,4.0,14.0,SAH
184,25.0,4.0,14.0,SAH
185,26.0,4.0,14.0,SAH
186,27.0,4.0,14.0,SAH
187,28.0,4.0,14.0,SAH
188,29.0,4.0,14.0,SAH
189,30.0,4.0,14.0,SAH
190,31.0,4.0,13.0,MED
191,32.0,4.0,13.0,MED
192,33.0,4.0,13.0,MED
193,34.0,4.0,13.0,MED
194,35.0,4.0,13.0,MED
195,36.0,4.0,13.0,MED
196,43.0,4.0,13.0,MED
197,44.0,4.0,13.0,MED
198,45.0,4.0,13.0,MED
199,46.0,4.0,12.0,CEU
200,47.0,4.0,12.0,CEU
201,48.0,4.0,12.0,CEU
202,49.0,4.0,12.0,CEU
203,50.0,4.0,12.0,CEU
204,51.0,4.0,12.0,CEU
205,6.0,5.0,15.0,WAF
206,7.0,5.0,15.0,WAF
207,8.0,5.0,15.0,WAF
208,9.0,5.0,15.0,WAF
209,10.0,5.0,15.0,WAF
210,11.0,5.0,15.0,WAF
211,12.0,5.0,15.0,WAF
212,13.0,5.0,15.0,WAF
213,14.0,5.0,15.0,WAF
214,15.0,5.0,15.0,WAF
215,16.0,5.0,14.0,SAH
216,17.0,5.0,14.0,SAH
217,18.0,5.0,14.0,SAH
218,19.0,5.0,14.0,SAH
219,20.0,5.0,14.0,SAH
220,21.0,5.0,14.0,SAH
221,22.0,5.0,14.0,SAH
222,23.0,5.0,14.0,SAH
223,24.0,5.0,14.0,SAH
224,25.0,5.0,14.0,SAH
225,26.0,5.0,14.0,SAH
226,27.0,5.0,14.0,SAH
227,28.0,5.0,14.0,SAH
228,29.0,5.0,14.0,SAH
229,30.0,5.0,14.0,SAH
230,31.0,5.0,13.0,MED
231,32.0,5.0,13.0,MED
232,33.0,5.0,13.0,MED
233,34.0,5.0,13.0,MED
234,35.0,5.0,13.0,MED
235,36.0,5.0,13.0,MED
236,44.0,5.0,13.0,MED
237,45.0,5.0,13.0,MED
238,46.0,5.0,12.0,CEU
239,47.0,5.0,12.0,CEU
240,48.0,5.0,12.0,CEU
241,49.0,5.0,12.0,CEU
242,50.0,5.0,12.0,CEU
243,51.0,5.0,12.0,CEU
244,52.0,5.0,11.0,NEU
245,6.0,6.0,15.0,WAF
246,7.0,6.0,15.0,WAF
247,8.0,6.0,15.0,WAF
248,9.0,6.0,15.0,WAF
249,10.0,6.0,15.0,WAF
250,11.0,6.0,15.0,WAF
251,12.0,6.0,15.0,WAF
252,13.0,6.0,15.0,WAF
253,14.0,6.0,15.0,WAF
254,15.0,6.0,15.0,WAF
255,16.0,6.0,14.0,SAH
256,17.0,6.0,14.0,SAH
257,18.0,6.0,14.0,SAH
258,19.0,6.0,14.0,SAH
259,20.0,6.0,14.0,SAH
260,21.0,6.0,14.0,SAH
261,22.0,6.0,14.0,SAH
262,23.0,6.0,14.0,SAH
263,24.0,6.0,14.0,SAH
264,25.0,6.0,14.0,SAH
265,26.0,6.0,14.0,SAH
266,27.0,6.0,14.0,SAH
267,28.0,6.0,14.0,SAH
268,29.0,6.0,14.0,SAH
269,30.0,6.0,14.0,SAH
270,31.0,6.0,13.0,MED
271,32.0,6.0,13.0,MED
272,33.0,6.0,13.0,MED
273,34.0,6.0,13.0,MED
274,35.0,6.0,13.0,MED
275,36.0,6.0,13.0,MED
276,45.0,6.0,13.0,MED
277,46.0,6.0,12.0,CEU
278,47.0,6.0,12.0,CEU
279,48.0,6.0,12.0,CEU
280,49.0,6.0,12.0,CEU
281,50.0,6.0,12.0,CEU
282,51.0,6.0,12.0,CEU
283,52.0,6.0,12.0,CEU
284,60.0,6.0,11.0,NEU
285,61.0,6.0,11.0,NEU
286,5.0,7.0,15.0,WAF
287,6.0,7.0,15.0,WAF
288,7.0,7.0,15.0,WAF
289,8.0,7.0,15.0,WAF
290,9.0,7.0,15.0,WAF
291,10.0,7.0,15.0,WAF
292,11.0,7.0,15.0,WAF
293,12.0,7.0,15.0,WAF
294,13.0,7.0,15.0,WAF
295,14.0,7.0,15.0,WAF
296,15.0,7.0,15.0,WAF
297,16.0,7.0,14.0,SAH
298,17.0,7.0,14.0,SAH
299,18.0,7.0,14.0,SAH
300,19.0,7.0,14.0,SAH
301,20.0,7.0,14.0,SAH
302,21.0,7.0,14.0,SAH
303,22.0,7.0,14.0,SAH
304,23.0,7.0,14.0,SAH
305,24.0,7.0,14.0,SAH
306,25.0,7.0,14.0,SAH
307,26.0,7.0,14.0,SAH
308,27.0,7.0,14.0,SAH
309,28.0,7.0,14.0,SAH
310,29.0,7.0,14.0,SAH
311,30.0,7.0,14.0,SAH
312,31.0,7.0,13.0,MED
313,32.0,7.0,13.0,MED
314,33.0,7.0,13.0,MED
315,34.0,7.0,13.0,MED
316,35.0,7.0,13.0,MED
317,36.0,7.0,13.0,MED
318,45.0,7.0,13.0,MED
319,46.0,7.0,12.0,CEU
320,47.0,7.0,12.0,CEU
321,48.0,7.0,12.0,CEU
322,49.0,7.0,12.0,CEU
323,50.0,7.0,12.0,CEU
324,51.0,7.0,12.0,CEU
325,52.0,7.0,12.0,CEU
326,53.0,7.0,11.0,NEU
327,59.0,7.0,11.0,NEU
328,60.0,7.0,11.0,NEU
329,61.0,7.0,11.0,NEU
330,62.0,7.0,11.0,NEU
331,5.0,8.0,15.0,WAF
332,6.0,8.0,15.0,WAF
333,7.0,8.0,15.0,WAF
334,8.0,8.0,15.0,WAF
335,9.0,8.0,15.0,WAF
336,10.0,8.0,15.0,WAF
337,11.0,8.0,15.0,WAF
338,12.0,8.0,15.0,WAF
339,13.0,8.0,15.0,WAF
340,14.0,8.0,15.0,WAF
341,15.0,8.0,15.0,WAF
342,16.0,8.0,14.0,SAH
343,17.0,8.0,14.0,SAH
344,18.0,8.0,14.0,SAH
345,19.0,8.0,14.0,SAH
346,20.0,8.0,14.0,SAH
347,21.0,8.0,14.0,SAH
348,22.0,8.0,14.0,SAH
349,23.0,8.0,14.0,SAH
350,24.0,8.0,14.0,SAH
351,25.0,8.0,14.0,SAH
352,26.0,8.0,14.0,SAH
353,27.0,8.0,14.0,SAH
354,28.0,8.0,14.0,SAH
355,29.0,8.0,14.0,SAH
356,30.0,8.0,14.0,SAH
357,31.0,8.0,13.0,MED
358,32.0,8.0,13.0,MED
359,33.0,8.0,13.0,MED
360,34.0,8.0,13.0,MED
361,35.0,8.0,13.0,MED
362,36.0,8.0,13.0,MED
363,45.0,8.0,13.0,MED
364,46.0,8.0,12.0,CEU
365,47.0,8.0,12.0,CEU
366,48.0,8.0,12.0,CEU
367,49.0,8.0,12.0,CEU
368,50.0,8.0,12.0,CEU
369,51.0,8.0,12.0,CEU
370,52.0,8.0,12.0,CEU
371,53.0,8.0,11.0,NEU
372,54.0,8.0,11.0,NEU
373,59.0,8.0,11.0,NEU
374,60.0,8.0,11.0,NEU
375,61.0,8.0,11.0,NEU
376,62.0,8.0,11.0,NEU
377,63.0,8.0,11.0,NEU
378,5.0,9.0,15.0,WAF
379,6.0,9.0,15.0,WAF
380,7.0,9.0,15.0,WAF
381,8.0,9.0,15.0,WAF
382,9.0,9.0,15.0,WAF
383,10.0,9.0,15.0,WAF
384,11.0,9.0,15.0,WAF
385,12.0,9.0,15.0,WAF
386,13.0,9.0,15.0,WAF
387,14.0,9.0,15.0,WAF
388,15.0,9.0,15.0,WAF
389,16.0,9.0,14.0,SAH
390,17.0,9.0,14.0,SAH
391,18.0,9.0,14.0,SAH
392,19.0,9.0,14.0,SAH
393,20.0,9.0,14.0,SAH
394,21.0,9.0,14.0,SAH
395,22.0,9.0,14.0,SAH
396,23.0,9.0,14.0,SAH
397,24.0,9.0,14.0,SAH
398,25.0,9.0,14.0,SAH
399,26.0,9.0,14.0,SAH
400,27.0,9.0,14.0,SAH
401,28.0,9.0,14.0,SAH
402,29.0,9.0,14.0,SAH
403,30.0,9.0,14.0,SAH
404,31.0,9.0,13.0,MED
405,32.0,9.0,13.0,MED
406,33.0,9.0,13.0,MED
407,34.0,9.0,13.0,MED
408,35.0,9.0,13.0,MED
409,36.0,9.0,13.0,MED
410,45.0,9.0,13.0,MED
411,46.0,9.0,12.0,CEU
412,47.0,9.0,12.0,CEU
413,48.0,9.0,12.0,CEU
414,49.0,9.0,12.0,CEU
415,50.0,9.0,12.0,CEU
416,51.0,9.0,12.0,CEU
417,52.0,9.0,12.0,CEU
418,53.0,9.0,12.0,CEU
419,54.0,9.0,11.0,NEU
420,55.0,9.0,11.0,NEU
421,58.0,9.0,11.0,NEU
422,59.0,9.0,11.0,NEU
423,60.0,9.0,11.0,NEU
424,61.0,9.0,11.0,NEU
425,62.0,9.0,11.0,NEU
426,63.0,9.0,11.0,NEU
427,-2.0,10.0,15.0,WAF
428,-1.0,10.0,15.0,WAF
429,0.0,10.0,15.0,WAF
430,1.0,10.0,15.0,WAF
431,2.0,10.0,15.0,WAF
432,3.0,10.0,15.0,WAF
433,4.0,10.0,15.0,WAF
434,5.0,10.0,15.0,WAF
435,6.0,10.0,15.0,WAF
436,7.0,10.0,15.0,WAF
437,8.0,10.0,15.0,WAF
438,9.0,10.0,15.0,WAF
439,10.0,10.0,15.0,WAF
440,11.0,10.0,15.0,WAF
441,12.0,10.0,15.0,WAF
442,13.0,10.0,15.0,WAF
443,14.0,10.0,15.0,WAF
444,15.0,10.0,15.0,WAF
445,16.0,10.0,14.0,SAH
446,17.0,10.0,14.0,SAH
447,18.0,10.0,14.0,SAH
448,19.0,10.0,14.0,SAH
449,20.0,10.0,14.0,SAH
450,21.0,10.0,14.0,SAH
451,22.0,10.0,14.0,SAH
452,23.0,10.0,14.0,SAH
453,24.0,10.0,14.0,SAH
454,25.0,10.0,14.0,SAH
455,26.0,10.0,14.0,SAH
456,27.0,10.0,14.0,SAH
457,28.0,10.0,14.0,SAH
458,29.0,10.0,14.0,SAH
459,30.0,10.0,14.0,SAH
460,31.0,10.0,13.0,MED
461,32.0,10.0,13.0,MED
462,33.0,10.0,13.0,MED
463,34.0,10.0,13.0,MED
464,35.0,10.0,13.0,MED
465,44.0,10.0,13.0,MED
466,45.0,10.0,13.0,MED
467,46.0,10.0,12.0,CEU
468,47.0,10.0,12.0,CEU
469,48.0,10.0,12.0,CEU
470,49.0,10.0,12.0,CEU
471,50.0,10.0,12.0,CEU
472,51.0,10.0,12.0,CEU
473,52.0,10.0,12.0,CEU
474,53.0,10.0,12.0,CEU
475,54.0,10.0,11.0,NEU
476,55.0,10.0,11.0,NEU
477,58.0,10.0,11.0,NEU
478,59.0,10.0,11.0,NEU
479,60.0,10.0,11.0,NEU
480,61.0,10.0,11.0,NEU
481,62.0,10.0,11.0,NEU
482,63.0,10.0,11.0,NEU
483,64.0,10.0,11.0,NEU
484,-3.0,11.0,15.0,WAF
485,-2.0,11.0,15.0,WAF
486,-1.0,11.0,15.0,WAF
487,0.0,11.0,15.0,WAF
488,1.0,11.0,15.0,WAF
489,2.0,11.0,15.0,WAF
490,3.0,11.0,15.0,WAF
491,4.0,11.0,15.0,WAF
492,5.0,11.0,15.0,WAF
493,6.0,11.0,15.0,WAF
494,7.0,11.0,15.0,WAF
495,8.0,11.0,15.0,WAF
496,9.0,11.0,15.0,WAF
497,10.0,11.0,15.0,WAF
498,11.0,11.0,15.0,WAF
499,12.0,11.0,15.0,WAF
500,13.0,11.0,15.0,WAF
501,14.0,11.0,15.0,WAF
502,15.0,11.0,15.0,WAF
503,16.0,11.0,14.0,SAH
504,17.0,11.0,14.0,SAH
505,18.0,11.0,14.0,SAH
506,19.0,11.0,14.0,SAH
507,20.0,11.0,14.0,SAH
508,21.0,11.0,14.0,SAH
509,22.0,11.0,14.0,SAH
510,23.0,11.0,14.0,SAH
511,24.0,11.0,14.0,SAH
512,25.0,11.0,14.0,SAH
513,26.0,11.0,14.0,SAH
514,27.0,11.0,14.0,SAH
515,28.0,11.0,14.0,SAH
516,29.0,11.0,14.0,SAH
517,30.0,11.0,14.0,SAH
518,31.0,11.0,13.0,MED
519,32.0,11.0,13.0,MED
520,33.0,11.0,13.0,MED
521,43.0,11.0,13.0,MED
522,44.0,11.0,13.0,MED
523,45.0,11.0,13.0,MED
524,46.0,11.0,12.0,CEU
525,47.0,11.0,12.0,CEU
526,48.0,11.0,12.0,CEU
527,49.0,11.0,12.0,CEU
528,50.0,11.0,12.0,CEU
529,51.0,11.0,12.0,CEU
530,52.0,11.0,12.0,CEU
531,53.0,11.0,12.0,CEU
532,54.0,11.0,11.0,NEU
533,55.0,11.0,11.0,NEU
534,58.0,11.0,11.0,NEU
535,59.0,11.0,11.0,NEU
536,60.0,11.0,11.0,NEU
537,61.0,11.0,11.0,NEU
538,62.0,11.0,11.0,NEU
539,63.0,11.0,11.0,NEU
540,64.0,11.0,11.0,NEU
541,-5.0,12.0,15.0,WAF
542,-4.0,12.0,15.0,WAF
543,-3.0,12.0,15.0,WAF
544,-2.0,12.0,15.0,WAF
545,-1.0,12.0,15.0,WAF
546,0.0,12.0,15.0,WAF
547,1.0,12.0,15.0,WAF
548,2.0,12.0,15.0,WAF
549,3.0,12.0,15.0,WAF
550,4.0,12.0,15.0,WAF
551,5.0,12.0,15.0,WAF
552,6.0,12.0,15.0,WAF
553,7.0,12.0,15.0,WAF
554,8.0,12.0,15.0,WAF
555,9.0,12.0,15.0,WAF
556,10.0,12.0,15.0,WAF
557,11.0,12.0,15.0,WAF
558,12.0,12.0,15.0,WAF
559,13.0,12.0,15.0,WAF
560,14.0,12.0,15.0,WAF
561,15.0,12.0,15.0,WAF
562,16.0,12.0,14.0,SAH
563,17.0,12.0,14.0,SAH
564,18.0,12.0,14.0,SAH
565,19.0,12.0,14.0,SAH
566,20.0,12.0,14.0,SAH
567,21.0,12.0,14.0,SAH
568,22.0,12.0,14.0,SAH
569,23.0,12.0,14.0,SAH
570,24.0,12.0,14.0,SAH
571,25.0,12.0,14.0,SAH
572,26.0,12.0,14.0,SAH
573,27.0,12.0,14.0,SAH
574,28.0,12.0,14.0,SAH
575,29.0,12.0,14.0,SAH
576,30.0,12.0,14.0,SAH
577,31.0,12.0,13.0,MED
578,32.0,12.0,13.0,MED
579,33.0,12.0,13.0,MED
580,43.0,12.0,13.0,MED
581,44.0,12.0,13.0,MED
582,45.0,12.0,13.0,MED
583,46.0,12.0,12.0,CEU
584,47.0,12.0,12.0,CEU
585,48.0,12.0,12.0,CEU
586,49.0,12.0,12.0,CEU
587,50.0,12.0,12.0,CEU
588,51.0,12.0,12.0,CEU
589,52.0,12.0,12.0,CEU
590,53.0,12.0,12.0,CEU
591,54.0,12.0,11.0,NEU
592,55.0,12.0,11.0,NEU
593,56.0,12.0,11.0,NEU
594,57.0,12.0,11.0,NEU
595,58.0,12.0,11.0,NEU
596,59.0,12.0,11.0,NEU
597,60.0,12.0,11.0,NEU
598,61.0,12.0,11.0,NEU
599,62.0,12.0,11.0,NEU
600,63.0,12.0,11.0,NEU
601,64.0,12.0,11.0,NEU
602,-20.0,13.0,17.0,SAF
603,-19.0,13.0,17.0,SAF
604,-18.0,13.0,17.0,SAF
605,-17.0,13.0,17.0,SAF
606,-16.0,13.0,17.0,SAF
607,-15.0,13.0,17.0,SAF
608,-14.0,13.0,17.0,SAF
609,-13.0,13.0,17.0,SAF
610,-10.0,13.0,15.0,WAF
611,-9.0,13.0,15.0,WAF
612,-8.0,13.0,15.0,WAF
613,-7.0,13.0,15.0,WAF
614,-6.0,13.0,15.0,WAF
615,-5.0,13.0,15.0,WAF
616,-4.0,13.0,15.0,WAF
617,-3.0,13.0,15.0,WAF
618,-2.0,13.0,15.0,WAF
619,-1.0,13.0,15.0,WAF
620,0.0,13.0,15.0,WAF
621,1.0,13.0,15.0,WAF
622,2.0,13.0,15.0,WAF
623,3.0,13.0,15.0,WAF
624,4.0,13.0,15.0,WAF
625,5.0,13.0,15.0,WAF
626,6.0,13.0,15.0,WAF
627,7.0,13.0,15.0,WAF
628,8.0,13.0,15.0,WAF
629,9.0,13.0,15.0,WAF
630,10.0,13.0,15.0,WAF
631,11.0,13.0,15.0,WAF
632,12.0,13.0,15.0,WAF
633,13.0,13.0,15.0,WAF
634,14.0,13.0,15.0,WAF
635,15.0,13.0,15.0,WAF
636,16.0,13.0,14.0,SAH
637,17.0,13.0,14.0,SAH
638,18.0,13.0,14.0,SAH
639,19.0,13.0,14.0,SAH
640,20.0,13.0,14.0,SAH
641,21.0,13.0,14.0,SAH
642,22.0,13.0,14.0,SAH
643,23.0,13.0,14.0,SAH
644,24.0,13.0,14.0,SAH
645,25.0,13.0,14.0,SAH
646,26.0,13.0,14.0,SAH
647,27.0,13.0,14.0,SAH
648,28.0,13.0,14.0,SAH
649,29.0,13.0,14.0,SAH
650,30.0,13.0,14.0,SAH
651,31.0,13.0,13.0,MED
652,32.0,13.0,13.0,MED
653,33.0,13.0,13.0,MED
654,44.0,13.0,13.0,MED
655,45.0,13.0,13.0,MED
656,46.0,13.0,12.0,CEU
657,47.0,13.0,12.0,CEU
658,48.0,13.0,12.0,CEU
659,49.0,13.0,12.0,CEU
660,50.0,13.0,12.0,CEU
661,51.0,13.0,12.0,CEU
662,52.0,13.0,12.0,CEU
663,53.0,13.0,12.0,CEU
664,54.0,13.0,12.0,CEU
665,55.0,13.0,11.0,NEU
666,56.0,13.0,11.0,NEU
667,57.0,13.0,11.0,NEU
668,58.0,13.0,11.0,NEU
669,59.0,13.0,11.0,NEU
670,60.0,13.0,11.0,NEU
671,61.0,13.0,11.0,NEU
672,62.0,13.0,11.0,NEU
673,63.0,13.0,11.0,NEU
674,64.0,13.0,11.0,NEU
675,65.0,13.0,11.0,NEU
676,66.0,13.0,11.0,NEU
677,-22.0,14.0,17.0,SAF
678,-21.0,14.0,17.0,SAF
679,-20.0,14.0,17.0,SAF
680,-19.0,14.0,17.0,SAF
681,-18.0,14.0,17.0,SAF
682,-17.0,14.0,17.0,SAF
683,-16.0,14.0,17.0,SAF
684,-15.0,14.0,17.0,SAF
685,-14.0,14.0,17.0,SAF
686,-13.0,14.0,17.0,SAF
687,-12.0,14.0,17.0,SAF
688,-11.0,14.0,15.0,WAF
689,-10.0,14.0,15.0,WAF
690,-9.0,14.0,15.0,WAF
691,-8.0,14.0,15.0,WAF
692,-7.0,14.0,15.0,WAF
693,-6.0,14.0,15.0,WAF
694,-5.0,14.0,15.0,WAF
695,-4.0,14.0,15.0,WAF
696,-3.0,14.0,15.0,WAF
697,-2.0,14.0,15.0,WAF
698,-1.0,14.0,15.0,WAF
699,0.0,14.0,15.0,WAF
700,1.0,14.0,15.0,WAF
701,2.0,14.0,15.0,WAF
702,3.0,14.0,15.0,WAF
703,4.0,14.0,15.0,WAF
704,5.0,14.0,15.0,WAF
705,6.0,14.0,15.0,WAF
706,7.0,14.0,15.0,WAF
707,8.0,14.0,15.0,WAF
708,9.0,14.0,15.0,WAF
709,10.0,14.0,15.0,WAF
710,11.0,14.0,15.0,WAF
711,12.0,14.0,15.0,WAF
712,13.0,14.0,15.0,WAF
713,14.0,14.0,15.0,WAF
714,15.0,14.0,15.0,WAF
715,16.0,14.0,14.0,SAH
716,17.0,14.0,14.0,SAH
717,18.0,14.0,14.0,SAH
718,19.0,14.0,14.0,SAH
719,20.0,14.0,14.0,SAH
720,21.0,14.0,14.0,SAH
721,22.0,14.0,14.0,SAH
722,23.0,14.0,14.0,SAH
723,24.0,14.0,14.0,SAH
724,25.0,14.0,14.0,SAH
725,26.0,14.0,14.0,SAH
726,27.0,14.0,14.0,SAH
727,28.0,14.0,14.0,SAH
728,29.0,14.0,14.0,SAH
729,30.0,14.0,14.0,SAH
730,31.0,14.0,13.0,MED
731,32.0,14.0,13.0,MED
732,45.0,14.0,13.0,MED
733,46.0,14.0,12.0,CEU
734,47.0,14.0,12.0,CEU
735,48.0,14.0,12.0,CEU
736,49.0,14.0,12.0,CEU
737,50.0,14.0,12.0,CEU
738,51.0,14.0,12.0,CEU
739,52.0,14.0,12.0,CEU
740,53.0,14.0,12.0,CEU
741,55.0,14.0,11.0,NEU
742,56.0,14.0,11.0,NEU
743,57.0,14.0,11.0,NEU
744,58.0,14.0,11.0,NEU
745,59.0,14.0,11.0,NEU
746,60.0,14.0,11.0,NEU
747,61.0,14.0,11.0,NEU
748,62.0,14.0,11.0,NEU
749,63.0,14.0,11.0,NEU
750,64.0,14.0,11.0,NEU
751,65.0,14.0,11.0,NEU
752,66.0,14.0,11.0,NEU
753,-22.0,15.0,17.0,SAF
754,-21.0,15.0,17.0,SAF
755,-20.0,15.0,17.0,SAF
756,-19.0,15.0,17.0,SAF
757,-18.0,15.0,17.0,SAF
758,-17.0,15.0,17.0,SAF
759,-16.0,15.0,17.0,SAF
760,-15.0,15.0,17.0,SAF
761,-14.0,15.0,17.0,SAF
762,-13.0,15.0,17.0,SAF
763,-12.0,15.0,17.0,SAF
764,-11.0,15.0,15.0,WAF
765,-10.0,15.0,15.0,WAF
766,-9.0,15.0,15.0,WAF
767,-8.0,15.0,15.0,WAF
768,-7.0,15.0,15.0,WAF
769,-6.0,15.0,15.0,WAF
770,-5.0,15.0,15.0,WAF
771,-4.0,15.0,15.0,WAF
772,-3.0,15.0,15.0,WAF
773,-2.0,15.0,15.0,WAF
774,-1.0,15.0,15.0,WAF
775,0.0,15.0,15.0,WAF
776,1.0,15.0,15.0,WAF
777,2.0,15.0,15.0,WAF
778,3.0,15.0,15.0,WAF
